Sentence_id,Type
COGEXP23914,Experience
GERSSK4729,SoftSkill
HONRES27304,Responsibility
HONREQ15679,Responsibility
HONRES9245,Responsibility
UAEREQ41567,Responsibility
GERRES53179,Responsibility
GERRES34638,Responsibility
GERSSK50373,SoftSkill
HONRES13147,Responsibility
INDREQ30288,Requirement
HONSKL15905,Responsibility
HONEXP8623,Experience
COGRES12861,Responsibility
COGREQ8698,Requirement
UAEREQ20673,Education
UAERES5099,Responsibility
UAERES9934,Responsibility
INDSSK40620,SoftSkill
PHESKL799,Skill
COGREQ25513,SoftSkill
PHEEXP9478,Experience
COGSKL20242,Requirement
UAERES14328,Responsibility
PHEEXP46733,Requirement
HONEXP16484,Experience
PHEREQ53121,Requirement
HONRES30525,Responsibility
GEREDU1589,Requirement
HONEXP14425,Experience
HONRES48218,Responsibility
UAESKL33473,Requirement
COGSKL5698,Requirement
UAERES41796,Responsibility
UAEEXP42616,Experience
HONSKL46631,Requirement
HONEDU12987,Responsibility
INDRES527,Responsibility
COGEXP18843,Experience
GERREQ45727,Requirement
COGSKL16956,Responsibility
UAESSK7579,SoftSkill
COGREQ5439,Requirement
INDEXP3411,Experience
HONSSK6472,SoftSkill
GEREDU16121,Education
GERSKL23133,Requirement
COGSKL46896,Responsibility
GERSKL46729,SoftSkill
HONRES24834,Responsibility
COGRES18934,Responsibility
COGEXP21257,Experience
INDREQ43643,Requirement
INDSKL8605,Requirement
UAESSK6475,SoftSkill
HONRES51235,Responsibility
COGSKL105,Requirement
COGEXP24100,Experience
UAERES27273,Responsibility
HONEXP26243,Experience
COGREQ18181,Requirement
GERSSK52684,Responsibility
INDEDU20169,Education
COGREQ38289,Requirement
INDRES50105,Responsibility
HONSSK30222,SoftSkill
HONSSK52646,SoftSkill
UAEEXP23767,Experience
PHEREQ21111,Education
PHEEDU47966,Education
HONSSK32051,SoftSkill
GERSSK37084,Requirement
UAESSK1266,SoftSkill
HONREQ18920,Requirement
HONSKL19235,Responsibility
PHESKL142,SoftSkill
COGRES7167,Responsibility
HONEXP46832,Experience
GEREDU18135,Responsibility
UAERES37748,Responsibility
UAEEXP47037,Experience
PHEREQ49300,Requirement
GERSSK18000,SoftSkill
GERRES25218,Responsibility
HONSSK22344,SoftSkill
GERRES18474,Responsibility
PHEREQ35421,Requirement
GERRES3759,Responsibility
COGREQ17,Requirement
INDSKL19342,Requirement
GERREQ5287,Requirement
HONSKL44308,Skill
GERSSK8672,SoftSkill
HONRES7848,Responsibility
HONSSK18185,SoftSkill
COGRES47035,Responsibility
GERRES39813,Responsibility
INDEDU29317,Education
COGRES36141,Responsibility
INDSSK14090,SoftSkill
UAERES52348,Responsibility
INDEDU24006,Education
PHESKL31746,Skill
INDRES22747,Responsibility
UAEREQ17991,Requirement
HONSKL1312,Requirement
COGSKL8969,Skill
PHERES44467,Responsibility
INDRES14468,Responsibility
HONSSK20151,SoftSkill
INDEXP4253,Responsibility
INDRES46708,Responsibility
COGRES14434,Responsibility
COGEXP14004,Experience
PHERES28267,Responsibility
HONREQ4587,SoftSkill
HONSKL51774,Skill
PHESKL11997,Experience
COGRES8541,Responsibility
COGSSK8446,SoftSkill
COGSSK49252,SoftSkill
UAEREQ48228,Requirement
HONEXP8883,Experience
INDSKL18106,Requirement
COGRES31284,Responsibility
COGSSK3903,SoftSkill
INDRES1302,Responsibility
HONSKL34951,Requirement
COGRES14995,Responsibility
HONRES1561,Requirement
GERRES23146,Responsibility
PHESSK3521,SoftSkill
COGREQ14959,Education
GERSSK11107,Responsibility
HONSSK14745,Requirement
UAEREQ32301,Responsibility
COGSSK20685,Responsibility
HONRES5522,Responsibility
HONEXP19844,Responsibility
INDRES41097,Responsibility
UAEREQ9520,Requirement
PHESSK14493,SoftSkill
COGREQ21212,Requirement
PHEEXP19975,Experience
INDREQ3413,SoftSkill
HONEDU51567,Education
GERRES20988,Skill
HONREQ18058,Requirement
HONEDU8235,Requirement
HONSKL19155,Skill
INDREQ40740,Responsibility
PHESKL46241,Skill
HONREQ6088,Responsibility
UAERES21377,Responsibility
UAERES3230,Responsibility
HONSSK6624,Responsibility
COGREQ48856,Responsibility
HONRES9901,Responsibility
UAESSK21558,SoftSkill
HONREQ9802,SoftSkill
COGRES5610,Responsibility
INDREQ44980,Requirement
GEREXP43106,Experience
INDEXP51980,Responsibility
PHESSK32586,Requirement
PHESSK15762,SoftSkill
GERSKL9427,Skill
INDREQ37762,Requirement
HONEXP31212,Responsibility
HONSSK45628,SoftSkill
HONREQ11564,Requirement
GERSSK5562,SoftSkill
PHEREQ50488,Requirement
HONSKL52112,Requirement
INDEDU2542,Education
PHESSK40453,SoftSkill
GERRES10231,Responsibility
HONEXP2776,Experience
HONSSK9402,Requirement
HONRES13797,Responsibility
INDREQ30754,Requirement
INDRES36521,Responsibility
GERSSK13127,SoftSkill
COGSSK29931,SoftSkill
INDREQ16475,Requirement
UAESSK3739,Responsibility
UAESSK7,SoftSkill
PHEREQ48884,Requirement
UAEREQ16856,Requirement
INDRES11129,Responsibility
GERREQ9046,Requirement
INDSKL44585,Skill
GERREQ49168,Requirement
PHEEXP32329,Experience
HONRES27819,Responsibility
UAESSK795,SoftSkill
INDREQ4910,Requirement
UAEEXP19430,Experience
INDSKL11094,Requirement
PHERES19779,Responsibility
PHESSK16527,Requirement
HONSSK9459,Responsibility
INDEXP21339,Experience
UAERES25390,Responsibility
GERRES49835,Responsibility
INDRES17963,Responsibility
COGRES3389,Responsibility
INDSSK21927,Responsibility
UAEREQ37759,Requirement
GERRES9536,Responsibility
COGREQ32255,SoftSkill
GERSSK38987,SoftSkill
GERREQ35800,SoftSkill
COGREQ7802,SoftSkill
COGEDU12482,Responsibility
INDRES32996,Responsibility
PHEEXP16905,Experience
COGSSK1347,SoftSkill
HONRES39594,Responsibility
HONREQ8656,Requirement
INDRES1556,Responsibility
INDRES21461,Responsibility
COGRES11560,Responsibility
GERSSK20001,Responsibility
UAERES44890,Responsibility
INDRES29135,Responsibility
PHESSK3513,Skill
GERRES2405,Responsibility
PHEREQ27586,Requirement
COGSSK3802,SoftSkill
HONSKL11294,Requirement
GERREQ28047,Education
COGREQ52785,Requirement
HONRES17429,Responsibility
UAEREQ2767,Responsibility
GERREQ22691,Requirement
HONRES5267,Responsibility
PHEREQ1117,Requirement
INDEXP4501,Experience
COGREQ49417,Requirement
UAERES16616,Responsibility
HONRES38134,Responsibility
INDEXP46584,Experience
GERSSK29957,SoftSkill
INDEXP6144,Experience
COGEDU12584,Education
HONRES29150,Responsibility
PHEREQ24400,Responsibility
HONRES36965,Responsibility
INDEXP9476,Experience
PHERES3498,Responsibility
HONEXP11145,Experience
GERREQ2398,Requirement
UAERES2322,Responsibility
COGRES2203,Responsibility
HONEXP47344,Experience
UAESSK13003,SoftSkill
COGEXP37922,Experience
PHESSK12410,Skill
COGRES39275,Responsibility
PHESSK18005,SoftSkill
UAEEXP46187,Experience
GERRES4340,Responsibility
UAESKL19763,Responsibility
HONRES7815,Skill
PHERES19954,Responsibility
PHERES34033,Responsibility
PHESSK12557,SoftSkill
UAERES37577,SoftSkill
PHESKL2684,Requirement
UAERES12056,Responsibility
PHEREQ16396,SoftSkill
INDREQ40725,Requirement
INDRES33520,Responsibility
INDEXP19002,Experience
COGRES51505,Responsibility
UAEREQ50274,Requirement
COGREQ27091,Requirement
INDSKL21611,Experience
PHEEXP42986,Experience
GERREQ14806,Requirement
GERSSK52372,SoftSkill
HONRES3780,Responsibility
HONRES50144,Responsibility
PHEREQ39196,Requirement
COGREQ12690,Requirement
COGSKL20560,Requirement
COGRES13097,Responsibility
UAEEXP8475,Responsibility
INDRES49996,Responsibility
HONRES31788,Responsibility
UAEREQ20302,Education
GERREQ3429,Requirement
INDREQ19238,Requirement
COGEXP52337,Skill
GERSSK3057,SoftSkill
UAESSK2466,SoftSkill
PHEEXP1707,SoftSkill
UAERES26381,Responsibility
UAEEXP18201,Experience
PHESKL53253,Responsibility
PHEREQ25502,Requirement
GERRES6140,Responsibility
PHEREQ5142,Requirement
INDSSK12328,SoftSkill
HONREQ10592,Skill
UAESSK29036,SoftSkill
PHERES36183,SoftSkill
HONREQ25683,SoftSkill
COGEXP8090,Experience
INDREQ1190,Requirement
PHESSK27972,SoftSkill
GEREXP1421,Experience
GEREXP38303,Experience
COGSKL5360,Requirement
COGREQ5359,Requirement
INDRES13214,Responsibility
COGEDU46061,Education
GEREDU49941,Requirement
HONEXP12549,Experience
PHERES8652,Responsibility
HONEDU36346,Responsibility
HONREQ17013,Skill
HONRES25014,Requirement
HONSSK33065,SoftSkill
PHEEXP1737,Experience
COGEDU49788,Education
INDEXP7716,Requirement
INDSKL27232,SoftSkill
COGRES4055,Responsibility
HONSSK21489,Requirement
GERSKL18455,SoftSkill
HONEDU13582,Education
GEREXP42504,Requirement
UAEREQ42917,Requirement
HONRES47698,Responsibility
UAESKL40561,Skill
HONSSK8360,SoftSkill
HONEXP27151,Experience
INDEDU14376,Skill
PHEREQ16141,Requirement
HONSKL52675,Responsibility
PHEREQ9779,Requirement
GERRES49707,Responsibility
HONSSK18986,SoftSkill
INDSSK9777,Requirement
GERSSK17454,SoftSkill
PHEREQ47741,Requirement
PHEREQ18427,Requirement
INDRES20479,Skill
UAESKL19491,Requirement
HONRES2617,Responsibility
GERSSK12142,Requirement
GERRES7748,Responsibility
UAESKL2120,Requirement
GERREQ39241,Responsibility
INDRES19517,Responsibility
PHESSK15084,Responsibility
INDEDU10128,Education
PHERES4415,Responsibility
GERSSK52436,SoftSkill
GERREQ46331,Requirement
INDEXP8315,Experience
GERRES14501,Responsibility
GEREXP24924,Experience
GERSSK27412,SoftSkill
COGRES35426,Responsibility
PHEREQ39623,Requirement
COGRES3777,Responsibility
PHESKL20003,Requirement
UAEREQ19349,Requirement
PHERES4053,Responsibility
INDEXP11772,Experience
PHESSK39171,SoftSkill
INDREQ10722,Requirement
GERREQ22222,Requirement
PHESSK2834,SoftSkill
GERRES1697,Responsibility
UAESKL6626,Requirement
HONSKL41714,Skill
HONEXP2756,Experience
HONSKL17807,Requirement
INDRES40911,Responsibility
COGREQ11242,Requirement
PHESKL15438,Skill
UAESKL35591,Responsibility
GERSKL6250,SoftSkill
GEREXP19615,Experience
INDEXP23939,Experience
PHERES26700,Responsibility
GERREQ24886,Requirement
COGREQ13888,Responsibility
COGRES49462,Responsibility
COGRES41187,Responsibility
COGEXP11243,Requirement
COGREQ18267,SoftSkill
PHEREQ4964,Requirement
COGRES36756,Responsibility
HONSKL30753,Skill
COGRES11647,Responsibility
UAESSK21059,SoftSkill
COGSKL11363,Requirement
INDSSK14509,SoftSkill
GERREQ24128,Requirement
UAEREQ10355,Requirement
HONREQ13655,Requirement
UAERES30801,Responsibility
HONSKL1520,Requirement
INDSKL5643,SoftSkill
COGSSK17015,Responsibility
PHEEXP23071,Experience
HONREQ47255,Requirement
GEREXP18880,Experience
COGEXP21775,Experience
HONRES38483,Responsibility
COGREQ22667,Requirement
UAEREQ40947,Responsibility
INDRES49004,Responsibility
INDREQ52961,Requirement
GEREXP2225,Experience
PHEREQ10294,SoftSkill
HONREQ2840,Requirement
HONRES1323,Responsibility
GERSSK3317,SoftSkill
UAESKL21387,Skill
PHEEXP14240,Experience
UAERES13152,Responsibility
COGSSK34531,Responsibility
PHEREQ4700,Requirement
GERSKL14212,Skill
COGSSK18744,Requirement
GERREQ31921,Skill
UAESSK18688,SoftSkill
INDREQ9174,Responsibility
PHEEXP6927,Experience
COGSKL30466,Skill
UAEEXP13278,Experience
HONREQ6986,Requirement
HONSSK15082,SoftSkill
HONREQ9879,Requirement
COGEXP16809,Experience
HONEXP27428,Requirement
UAEEXP18739,Experience
PHEREQ27593,Responsibility
INDREQ11929,Responsibility
GERREQ39733,Education
GERSSK21618,Responsibility
UAEREQ42809,SoftSkill
UAEEDU11677,Responsibility
HONREQ13955,Requirement
COGRES13532,Responsibility
PHEEXP25677,Experience
HONEXP1462,Experience
PHESSK22313,Requirement
GERSKL19804,Skill
GERSKL38141,Responsibility
GEREDU13983,Education
PHEREQ20684,SoftSkill
PHEEXP8011,Education
UAERES4905,Responsibility
HONREQ41036,Requirement
UAESSK15601,Requirement
COGRES35573,Responsibility
INDREQ20567,Requirement
GERSKL14419,Skill
GERSKL28858,Requirement
UAEEDU31053,Responsibility
COGREQ8830,Requirement
COGREQ51610,Requirement
HONRES41317,Responsibility
GEREXP4274,Experience
COGRES14102,Responsibility
HONEXP9785,Experience
GERSKL25713,SoftSkill
UAEEDU6452,Education
PHERES17101,Responsibility
PHEEXP48935,Experience
COGRES16115,Responsibility
GEREXP20296,Experience
HONRES17931,Responsibility
HONRES27143,Responsibility
GERRES49032,Responsibility
GERSSK26413,SoftSkill
PHEREQ17640,SoftSkill
UAEREQ5090,Requirement
INDRES38119,Responsibility
COGREQ19350,Requirement
GERSKL42470,Skill
UAEREQ23226,Responsibility
HONEXP13483,Responsibility
HONREQ19668,Responsibility
COGREQ17164,Requirement
UAESKL16864,Requirement
GEREXP17780,Experience
PHESSK53094,SoftSkill
UAESSK7317,Responsibility
UAESSK33268,Requirement
INDSKL16592,SoftSkill
UAESKL22773,Requirement
PHESSK9153,Responsibility
PHEEDU38733,Education
HONRES24941,Responsibility
UAEEXP53211,Requirement
PHEEXP6071,Experience
COGRES1706,Responsibility
UAEREQ13256,Experience
PHERES24185,Responsibility
COGRES18107,Responsibility
HONSSK19488,Requirement
COGREQ17789,Responsibility
COGEDU6521,Responsibility
INDRES33883,Responsibility
COGREQ16162,Requirement
INDEXP6517,Experience
COGEDU43348,Skill
HONEXP11511,Experience
PHESSK9990,Responsibility
PHEEXP30782,Experience
GERRES30706,Responsibility
HONRES26635,Requirement
UAERES43743,Responsibility
INDEXP20214,Experience
GERSSK30226,SoftSkill
PHERES6329,Responsibility
COGREQ14841,Responsibility
INDEXP45744,Experience
COGSSK4423,Responsibility
UAEREQ26870,Requirement
INDSSK19949,SoftSkill
PHERES27815,Responsibility
GEREXP8603,Experience
COGSSK48983,SoftSkill
GERSKL3264,Skill
PHERES48636,Responsibility
PHEEXP17333,Experience
UAEREQ19692,Requirement
COGEDU19394,Education
HONREQ38085,Requirement
HONRES13438,Responsibility
GERREQ46714,Requirement
INDREQ22161,Requirement
UAEEDU47478,SoftSkill
COGEXP4602,Responsibility
HONREQ23426,Responsibility
PHEREQ39934,SoftSkill
PHERES2178,Responsibility
GERSSK42153,SoftSkill
INDRES15045,Responsibility
PHEREQ8423,Requirement
HONRES1384,Responsibility
GEREXP45461,SoftSkill
INDRES13561,Responsibility
COGREQ4888,Responsibility
GERREQ34294,Requirement
HONRES19120,Responsibility
INDREQ2759,Education
COGREQ28376,Education
HONEDU154,Education
PHEREQ47495,Requirement
COGSSK18284,SoftSkill
UAESSK40936,SoftSkill
PHEEXP37439,Skill
HONEDU41298,Education
PHEREQ18435,Requirement
UAERES7875,Responsibility
PHEEXP3723,Experience
PHESKL33961,Requirement
UAEREQ12617,Requirement
PHERES19389,Responsibility
HONREQ21609,Requirement
INDSKL12480,Requirement
HONSKL8322,Skill
PHEEXP21016,Experience
PHESKL19561,Skill
UAESSK7021,Requirement
INDSSK8821,SoftSkill
INDEDU10390,Education
GEREDU26603,Education
UAERES42308,Responsibility
HONEXP47388,Experience
COGSSK46810,SoftSkill
COGRES10120,Responsibility
UAEREQ30122,Requirement
GERRES39824,Responsibility
INDRES13871,Responsibility
GERREQ24505,SoftSkill
UAEREQ12254,Requirement
UAEEDU7235,SoftSkill
HONRES49232,Responsibility
UAERES17375,Responsibility
GEREDU17201,Education
PHESSK36193,SoftSkill
GEREXP1967,Experience
GERRES2437,Responsibility
GEREDU40212,Education
PHESKL10735,Responsibility
UAEREQ45838,Requirement
GERREQ31720,Requirement
HONREQ13345,Responsibility
PHEEDU22989,Responsibility
COGEXP9142,Experience
INDREQ496,Responsibility
PHESSK6165,SoftSkill
GERSSK14470,SoftSkill
COGSSK26365,Requirement
HONSKL51068,Skill
GERSSK28479,SoftSkill
PHEREQ10741,Requirement
HONREQ14701,Responsibility
COGRES7701,Responsibility
COGSKL26588,Responsibility
HONRES25872,Responsibility
GEREXP14360,Experience
PHESSK17185,SoftSkill
PHEREQ30147,Requirement
COGEXP15231,Experience
HONREQ15384,Requirement
COGRES17668,Responsibility
COGRES51246,Responsibility
HONSSK23833,SoftSkill
COGRES27560,Responsibility
PHESKL23488,Requirement
HONRES12924,Responsibility
HONREQ36936,Requirement
GEREXP44219,Experience
GERSKL5683,Requirement
PHEREQ17017,Requirement
COGEDU3430,Education
UAEREQ750,SoftSkill
COGREQ30470,Requirement
UAEEXP503,Skill
GEREDU19914,Education
INDREQ19547,Requirement
UAEEDU817,SoftSkill
GERRES14457,Responsibility
INDRES39518,Responsibility
HONREQ13502,Requirement
COGSKL16059,SoftSkill
HONREQ9137,Education
UAESKL12114,Responsibility
GERREQ44367,Requirement
HONEXP5000,Experience
PHEEXP5715,Experience
INDRES18413,Responsibility
UAERES20646,Responsibility
INDSKL29137,Skill
COGSKL12351,Requirement
HONRES49744,Responsibility
PHERES35526,Responsibility
HONSSK45660,SoftSkill
GERRES11586,Responsibility
PHERES14640,Responsibility
INDRES15870,Responsibility
UAEEDU23320,Education
GERRES7631,Responsibility
INDREQ5592,Requirement
INDREQ16728,Requirement
INDSKL39640,SoftSkill
GERSSK7362,SoftSkill
HONEXP6817,Experience
HONSKL20301,Requirement
INDREQ31662,SoftSkill
UAERES33728,Responsibility
HONEXP5194,Experience
INDREQ11062,Requirement
HONSSK27012,Requirement
COGRES10718,Responsibility
HONRES31450,Responsibility
GERRES42786,Responsibility
HONRES5128,Responsibility
GEREDU27061,Education
GERSSK52211,SoftSkill
INDSSK10617,SoftSkill
INDEXP39049,Experience
PHERES36603,Responsibility
PHERES47542,Responsibility
HONSKL52904,Responsibility
INDEXP18434,Skill
HONEXP33877,Requirement
INDSKL9185,Skill
GERRES13657,Responsibility
UAESSK47370,SoftSkill
HONREQ3408,Requirement
INDREQ4395,Skill
INDRES49838,Responsibility
COGSSK35164,SoftSkill
INDREQ24989,Requirement
GERSSK14273,SoftSkill
HONREQ11422,SoftSkill
HONREQ5933,Requirement
UAESSK3078,SoftSkill
HONRES3333,Responsibility
UAERES10168,Responsibility
INDSSK15992,SoftSkill
INDREQ12992,SoftSkill
HONEXP979,Experience
HONSSK4294,Responsibility
INDRES44759,Responsibility
COGEXP9955,Experience
HONEXP19433,Experience
HONREQ19830,SoftSkill
COGSSK1507,SoftSkill
GERSKL19637,SoftSkill
HONRES13376,Responsibility
HONEDU46333,Education
GERREQ23334,Requirement
PHEREQ10585,SoftSkill
GERREQ35134,Requirement
HONEXP19533,Experience
PHEEXP35265,Experience
HONREQ15983,Skill
INDREQ24643,Requirement
PHEEDU4703,Education
GERRES15953,Responsibility
UAEEXP5331,Experience
GEREXP16158,Experience
PHESSK39165,SoftSkill
GERSSK8289,Requirement
PHEEXP32677,Experience
GERREQ17275,Requirement
UAERES12010,Responsibility
PHEREQ17980,Requirement
GERRES20140,Responsibility
HONRES15788,Responsibility
HONEDU19759,Education
UAEREQ10410,Requirement
INDEXP19476,Experience
HONREQ42864,Requirement
INDSSK14808,SoftSkill
PHEREQ1281,Requirement
UAESSK20030,Requirement
GERSSK21437,Responsibility
GERREQ9340,Requirement
UAERES10507,Responsibility
COGEXP29710,Requirement
INDRES4469,Responsibility
PHESSK21009,Skill
PHEEDU4174,Education
INDRES27460,Responsibility
HONREQ13568,Requirement
GERSKL85,Responsibility
UAERES45305,Responsibility
GERSSK27135,SoftSkill
INDRES52958,Responsibility
COGRES46593,Responsibility
INDEDU29206,Education
UAEREQ48024,Education
INDRES24623,Responsibility
HONRES15427,Responsibility
UAERES38896,Responsibility
PHESKL12973,Requirement
GERSSK13164,SoftSkill
COGEDU20943,Responsibility
UAEEDU34479,Education
INDREQ28872,Requirement
HONEXP41121,Experience
HONSKL16278,Responsibility
HONEXP53025,Experience
INDREQ19454,Skill
PHERES28671,Responsibility
COGREQ50173,Requirement
UAERES43614,Responsibility
GERSSK7016,SoftSkill
GERREQ43454,Requirement
COGRES39127,Responsibility
HONRES18768,Responsibility
COGRES9809,SoftSkill
PHERES13407,Responsibility
GERRES20537,Responsibility
HONRES38153,Responsibility
GERSSK834,SoftSkill
COGRES19819,Responsibility
COGREQ10582,Skill
GEREDU27652,Education
COGREQ28783,Requirement
PHESKL17984,Skill
INDSSK44511,SoftSkill
UAESKL19182,Skill
HONREQ10908,SoftSkill
GERSSK5990,SoftSkill
HONSSK14872,Requirement
UAEREQ14263,Requirement
UAESKL10636,SoftSkill
GEREDU19532,Education
UAEREQ13423,Requirement
GERREQ13632,SoftSkill
INDRES18409,Responsibility
GERREQ11138,SoftSkill
INDSKL3784,Skill
UAEREQ18778,SoftSkill
INDSKL22564,Requirement
COGEXP42253,Experience
PHESSK32100,SoftSkill
HONEXP5437,Experience
INDEDU1630,Education
GEREDU36973,Education
COGRES17885,Responsibility
UAESSK47573,Responsibility
INDEXP3055,Requirement
HONREQ1586,Skill
PHESSK102,Responsibility
COGRES18935,Education
GERREQ32135,Requirement
PHESSK38295,SoftSkill
PHESSK25874,SoftSkill
INDRES27355,Responsibility
GERREQ43077,Responsibility
HONSKL22624,SoftSkill
COGRES6364,Responsibility
GERSSK47031,SoftSkill
PHESKL16054,Skill
UAERES29794,Responsibility
INDSKL52098,Skill
UAESSK8505,Responsibility
UAESKL36618,Responsibility
GERRES21663,Responsibility
UAEEDU10242,Education
GERSSK9388,SoftSkill
PHERES6522,Responsibility
HONSKL12260,Requirement
UAEEDU20733,Responsibility
PHEREQ19343,Responsibility
COGSKL52230,Requirement
GERRES5581,Responsibility
UAESSK10311,SoftSkill
HONRES9156,Responsibility
PHERES27117,Skill
COGSSK22230,Responsibility
GERSKL1138,Requirement
UAERES34372,SoftSkill
INDSKL21439,Skill
GERREQ333,Requirement
GEREXP8535,Experience
UAEEXP2176,Experience
COGREQ38404,Requirement
COGREQ5212,Experience
PHEEDU11661,SoftSkill
HONEXP7097,Experience
INDEXP45171,Experience
COGEDU51133,Requirement
UAEEXP15895,Experience
HONSSK42989,SoftSkill
UAESSK42322,Skill
UAEEXP18826,Experience
UAEEXP13162,Experience
GERSSK10675,Requirement
GEREXP21027,Experience
GERSSK864,Responsibility
UAERES14958,SoftSkill
HONREQ9233,Responsibility
HONREQ5071,Requirement
UAEEXP39022,Experience
HONREQ19370,Requirement
PHESSK163,Responsibility
GERREQ39755,Requirement
HONRES5836,Responsibility
PHERES19515,Responsibility
GERREQ41376,Requirement
PHEEXP10351,Experience
UAEREQ30,Requirement
UAESKL10977,Responsibility
HONREQ16685,Requirement
PHERES14066,Responsibility
UAEREQ44229,Requirement
INDSSK45955,Requirement
GERRES33476,Responsibility
GERRES48149,Responsibility
HONREQ7489,Skill
PHERES25870,Responsibility
COGSKL17117,Experience
INDSKL23173,Responsibility
PHESKL28941,SoftSkill
UAERES14911,Responsibility
HONSSK13081,SoftSkill
HONREQ14969,Requirement
UAEEXP1455,Responsibility
UAEREQ40063,Requirement
COGREQ33510,Requirement
HONSKL7723,Requirement
GERRES6404,Responsibility
COGRES36205,Responsibility
HONEDU2968,Education
UAERES28923,Responsibility
UAERES51728,Responsibility
HONRES9492,Responsibility
INDSSK9292,SoftSkill
GEREXP1932,Experience
INDSKL10339,Experience
GEREDU21042,Requirement
PHEEXP29514,Experience
COGREQ19730,Experience
UAEREQ33261,Requirement
GERREQ25825,Requirement
COGREQ36842,Requirement
GERSSK15765,SoftSkill
INDRES30285,Responsibility
PHESSK52391,Responsibility
COGEXP42426,Experience
GEREXP48558,Requirement
COGSKL11444,Requirement
INDEXP16673,Experience
GEREXP44194,Experience
COGRES12013,Skill
UAERES34489,Responsibility
UAESKL10683,Skill
GERRES49947,Responsibility
INDRES52188,Responsibility
PHESKL3427,Responsibility
PHERES14848,Responsibility
INDEXP3676,Requirement
INDEXP39658,Experience
PHESSK25902,SoftSkill
HONEXP27019,Experience
PHERES1578,Responsibility
COGEXP8999,Experience
PHERES30427,Responsibility
UAESSK7910,Responsibility
GERSSK3365,SoftSkill
HONEXP49769,Experience
HONRES9629,Responsibility
COGREQ28779,SoftSkill
COGSSK5107,Requirement
INDSSK43777,SoftSkill
INDRES7465,Responsibility
COGSSK7405,SoftSkill
PHEREQ26945,Responsibility
PHESKL8350,Requirement
PHERES12883,Responsibility
PHEEDU36265,Education
GERREQ24598,Requirement
UAERES22496,Responsibility
COGRES27589,Responsibility
HONREQ50743,Requirement
HONRES29989,SoftSkill
GERRES3239,Responsibility
UAEREQ4318,Requirement
PHEREQ30710,Requirement
UAEEDU14035,Responsibility
PHESSK18932,Requirement
UAESKL9959,Skill
GERRES35998,Responsibility
UAEEDU2511,Education
INDEDU39173,Education
GEREDU9988,Requirement
UAERES31410,Responsibility
GERRES29864,Responsibility
HONREQ3539,Responsibility
COGRES191,Responsibility
INDRES51816,Responsibility
UAERES3039,SoftSkill
HONEDU10885,Education
UAEEXP5707,Experience
GERSSK22063,SoftSkill
UAEREQ39808,Requirement
PHESKL27848,Skill
INDREQ51603,Requirement
PHESKL3653,Responsibility
PHEEXP17659,Experience
COGSKL39341,Requirement
COGSKL18336,Requirement
COGSSK34277,SoftSkill
UAESKL17053,Skill
COGRES23281,Responsibility
HONREQ52463,Requirement
GERRES45478,Responsibility
COGSSK41443,Responsibility
INDRES40964,Responsibility
PHEREQ11110,Requirement
INDEXP1451,Experience
HONREQ22646,Requirement
INDEXP3715,Experience
PHEEXP48203,Experience
GERRES51737,Responsibility
GERRES20351,Responsibility
COGEXP15131,Experience
GERRES10778,Responsibility
GERRES23926,Responsibility
INDEXP14402,Experience
GERRES12849,Responsibility
INDRES51093,Responsibility
HONEDU23030,Requirement
HONSSK51407,SoftSkill
INDREQ8714,Requirement
GERSKL40467,Skill
UAEEXP46246,Requirement
PHERES3751,Responsibility
HONEDU42069,Education
INDSSK8360,SoftSkill
PHESSK13352,SoftSkill
INDRES18096,Responsibility
COGSKL25083,Skill
GERREQ751,Requirement
HONRES26390,Responsibility
HONRES10645,Responsibility
GEREDU38515,Education
GERRES33143,Responsibility
UAESKL201,Requirement
INDEXP16183,Experience
COGSSK6285,SoftSkill
COGREQ1242,Responsibility
INDEXP13021,Experience
HONSSK47445,SoftSkill
GERREQ51910,Requirement
PHEREQ4621,Requirement
COGSSK38065,SoftSkill
UAEREQ13954,Requirement
INDSSK10183,SoftSkill
HONRES42711,Responsibility
UAESKL9175,Requirement
INDREQ39885,Requirement
GERREQ38907,SoftSkill
INDREQ48123,SoftSkill
INDREQ1712,Requirement
INDSSK29755,SoftSkill
COGREQ2169,Requirement
INDRES16382,Responsibility
GERRES5703,Responsibility
UAEEDU24182,Responsibility
GEREDU8935,Responsibility
COGREQ23599,Requirement
INDSSK41199,Responsibility
HONEXP29944,Responsibility
PHEEXP16112,Experience
UAESKL29537,Responsibility
PHEEXP43881,Experience
GERREQ11810,SoftSkill
INDREQ677,Responsibility
COGRES6308,Responsibility
UAEEDU919,Education
COGRES11692,Responsibility
GERREQ39473,SoftSkill
INDSKL34631,Skill
GERREQ42258,Education
UAEEDU8984,Education
PHEREQ27419,Requirement
PHERES2745,Responsibility
INDEDU15523,Requirement
PHEREQ13090,Requirement
INDSKL27863,Requirement
INDSKL20847,Skill
HONSSK47483,SoftSkill
GERSSK19577,SoftSkill
PHESKL47390,Skill
PHEEXP4500,Experience
HONREQ32517,Requirement
PHEEXP2928,Experience
UAESSK43170,Requirement
COGSSK38496,Requirement
COGSSK32802,SoftSkill
PHEEXP19652,Experience
PHERES9543,Responsibility
INDSSK4635,SoftSkill
INDEDU4438,Education
INDEXP39014,Experience
GERRES49550,Responsibility
PHESKL12319,Responsibility
UAEREQ27643,Requirement
